,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
35,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,audio_features,1KixkQVDUHggZMU9dUobgm,spotify:track:1KixkQVDUHggZMU9dUobgm,https://api.spotify.com/v1/tracks/1KixkQVDUHggZMU9dUobgm,https://api.spotify.com/v1/audio-analysis/1KixkQVDUHggZMU9dUobgm,174760,4,happy
36,0.73,0.558,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066,audio_features,4ztw0mBC6VBiLV79yRHDQW,spotify:track:4ztw0mBC6VBiLV79yRHDQW,https://api.spotify.com/v1/tracks/4ztw0mBC6VBiLV79yRHDQW,https://api.spotify.com/v1/audio-analysis/4ztw0mBC6VBiLV79yRHDQW,141600,4,happy
37,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,audio_features,5Gj1wG8b12VQdEd3hUuSwo,spotify:track:5Gj1wG8b12VQdEd3hUuSwo,https://api.spotify.com/v1/tracks/5Gj1wG8b12VQdEd3hUuSwo,https://api.spotify.com/v1/audio-analysis/5Gj1wG8b12VQdEd3hUuSwo,198635,4,happy
38,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,audio_features,27u7t9d7ZQoyjsCROHuZJ3,spotify:track:27u7t9d7ZQoyjsCROHuZJ3,https://api.spotify.com/v1/tracks/27u7t9d7ZQoyjsCROHuZJ3,https://api.spotify.com/v1/audio-analysis/27u7t9d7ZQoyjsCROHuZJ3,178374,4,happy
39,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,audio_features,2grAr8pWMuLWn8ZYEE9wDV,spotify:track:2grAr8pWMuLWn8ZYEE9wDV,https://api.spotify.com/v1/tracks/2grAr8pWMuLWn8ZYEE9wDV,https://api.spotify.com/v1/audio-analysis/2grAr8pWMuLWn8ZYEE9wDV,200756,4,happy
40,0.721,0.763,5,-4.748,1,0.0382,0.00178,0.000238,0.0945,0.436,117.981,audio_features,6pU7kdmhRvhc8twYRl14bD,spotify:track:6pU7kdmhRvhc8twYRl14bD,https://api.spotify.com/v1/tracks/6pU7kdmhRvhc8twYRl14bD,https://api.spotify.com/v1/audio-analysis/6pU7kdmhRvhc8twYRl14bD,194373,4,happy
41,0.7,0.904,2,-4.03,1,0.0431,0.0531,8.03e-06,0.105,0.347,103.039,audio_features,68zNuCEl9UHTbcBltW2uDv,spotify:track:68zNuCEl9UHTbcBltW2uDv,https://api.spotify.com/v1/tracks/68zNuCEl9UHTbcBltW2uDv,https://api.spotify.com/v1/audio-analysis/68zNuCEl9UHTbcBltW2uDv,181102,4,happy
42,0.696,0.686,5,-6.113,0,0.0309,0.262,0.0,0.174,0.7,115.982,audio_features,49dFIRQCQxPWgoH0m38XQ5,spotify:track:49dFIRQCQxPWgoH0m38XQ5,https://api.spotify.com/v1/tracks/49dFIRQCQxPWgoH0m38XQ5,https://api.spotify.com/v1/audio-analysis/49dFIRQCQxPWgoH0m38XQ5,160289,4,happy
43,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856,audio_features,76nqCfJOcFFWBJN32PAksn,spotify:track:76nqCfJOcFFWBJN32PAksn,https://api.spotify.com/v1/tracks/76nqCfJOcFFWBJN32PAksn,https://api.spotify.com/v1/audio-analysis/76nqCfJOcFFWBJN32PAksn,162399,4,happy
44,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4,happy
45,0.688,0.662,6,-5.57,1,0.0441,0.0971,1.34e-06,0.172,0.549,115.106,audio_features,6VYIVgVqEIwzRwpJz5rMa4,spotify:track:6VYIVgVqEIwzRwpJz5rMa4,https://api.spotify.com/v1/tracks/6VYIVgVqEIwzRwpJz5rMa4,https://api.spotify.com/v1/audio-analysis/6VYIVgVqEIwzRwpJz5rMa4,174100,4,happy
46,0.54,0.793,5,-4.379,1,0.0493,0.0744,0.0,0.354,0.399,112.219,audio_features,60DwQiwwglVkTkTwDTTEId,spotify:track:60DwQiwwglVkTkTwDTTEId,https://api.spotify.com/v1/tracks/60DwQiwwglVkTkTwDTTEId,https://api.spotify.com/v1/audio-analysis/60DwQiwwglVkTkTwDTTEId,201199,4,happy
47,0.653,0.623,9,-5.989,1,0.0938,0.0515,0.0,0.0869,0.48,175.884,audio_features,4bsqIuMHtvLCzpYAyV3044,spotify:track:4bsqIuMHtvLCzpYAyV3044,https://api.spotify.com/v1/tracks/4bsqIuMHtvLCzpYAyV3044,https://api.spotify.com/v1/audio-analysis/4bsqIuMHtvLCzpYAyV3044,185393,4,happy
48,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,audio_features,7k6tAZp4m93oswrPqSfBbc,spotify:track:7k6tAZp4m93oswrPqSfBbc,https://api.spotify.com/v1/tracks/7k6tAZp4m93oswrPqSfBbc,https://api.spotify.com/v1/audio-analysis/7k6tAZp4m93oswrPqSfBbc,164683,4,happy
49,0.585,0.82,10,-4.428,1,0.0774,0.11,0.0,0.134,0.396,169.895,audio_features,0FJw1Pg9xXCxbcyQMI6GAe,spotify:track:0FJw1Pg9xXCxbcyQMI6GAe,https://api.spotify.com/v1/tracks/0FJw1Pg9xXCxbcyQMI6GAe,https://api.spotify.com/v1/audio-analysis/0FJw1Pg9xXCxbcyQMI6GAe,197647,4,happy
50,0.929,0.67,8,-3.977,1,0.0488,0.068,0.0,0.318,0.938,120.935,audio_features,5pE4OLVJh5rjaLERbUgBB2,spotify:track:5pE4OLVJh5rjaLERbUgBB2,https://api.spotify.com/v1/tracks/5pE4OLVJh5rjaLERbUgBB2,https://api.spotify.com/v1/audio-analysis/5pE4OLVJh5rjaLERbUgBB2,181516,4,happy
