,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
10,0.347,0.0428,5,-25.047,1,0.0592,0.994,0.941,0.107,0.189,59.858,audio_features,7n2BGk7qfHK5RhToFH65Dw,spotify:track:7n2BGk7qfHK5RhToFH65Dw,https://api.spotify.com/v1/tracks/7n2BGk7qfHK5RhToFH65Dw,https://api.spotify.com/v1/audio-analysis/7n2BGk7qfHK5RhToFH65Dw,185400,3,calm
11,0.345,0.0817,2,-27.555,1,0.0393,0.978,0.892,0.102,0.263,133.585,audio_features,0NOLY8oi9pVOHNrpMiVOC6,spotify:track:0NOLY8oi9pVOHNrpMiVOC6,https://api.spotify.com/v1/tracks/0NOLY8oi9pVOHNrpMiVOC6,https://api.spotify.com/v1/audio-analysis/0NOLY8oi9pVOHNrpMiVOC6,168500,4,calm
12,0.37,0.043,0,-24.349,1,0.0353,0.983,0.94,0.106,0.451,115.895,audio_features,3VF1j2dGIyKpymo10lG2G5,spotify:track:3VF1j2dGIyKpymo10lG2G5,https://api.spotify.com/v1/tracks/3VF1j2dGIyKpymo10lG2G5,https://api.spotify.com/v1/audio-analysis/3VF1j2dGIyKpymo10lG2G5,174000,4,calm
13,0.266,0.053,7,-26.472,0,0.0418,0.993,0.943,0.108,0.184,61.38,audio_features,16QEKihp9N6eHLbeIat4jb,spotify:track:16QEKihp9N6eHLbeIat4jb,https://api.spotify.com/v1/tracks/16QEKihp9N6eHLbeIat4jb,https://api.spotify.com/v1/audio-analysis/16QEKihp9N6eHLbeIat4jb,145182,4,calm
14,0.418,0.0602,5,-29.449,1,0.0326,0.994,0.889,0.0934,0.173,77.979,audio_features,0DCuRxadki9VQU5pskJrUG,spotify:track:0DCuRxadki9VQU5pskJrUG,https://api.spotify.com/v1/tracks/0DCuRxadki9VQU5pskJrUG,https://api.spotify.com/v1/audio-analysis/0DCuRxadki9VQU5pskJrUG,174000,1,calm
15,0.475,0.0372,5,-23.104,1,0.0518,0.991,0.922,0.105,0.257,85.356,audio_features,67mEEKBy1ViwbTybbiH2nF,spotify:track:67mEEKBy1ViwbTybbiH2nF,https://api.spotify.com/v1/tracks/67mEEKBy1ViwbTybbiH2nF,https://api.spotify.com/v1/audio-analysis/67mEEKBy1ViwbTybbiH2nF,184677,3,calm
16,0.221,0.00467,0,-34.352,0,0.0532,0.987,0.896,0.11,0.0807,78.199,audio_features,3nWfKsWoaCSH7Z6vNN2v8X,spotify:track:3nWfKsWoaCSH7Z6vNN2v8X,https://api.spotify.com/v1/tracks/3nWfKsWoaCSH7Z6vNN2v8X,https://api.spotify.com/v1/audio-analysis/3nWfKsWoaCSH7Z6vNN2v8X,180000,4,calm
17,0.437,0.0534,0,-29.264,1,0.0382,0.979,0.904,0.115,0.106,72.507,audio_features,4Q2qLYFIOpN6sHRjzZ0TPC,spotify:track:4Q2qLYFIOpN6sHRjzZ0TPC,https://api.spotify.com/v1/tracks/4Q2qLYFIOpN6sHRjzZ0TPC,https://api.spotify.com/v1/audio-analysis/4Q2qLYFIOpN6sHRjzZ0TPC,196000,3,calm
18,0.396,0.0158,3,-27.169,1,0.0371,0.995,0.936,0.144,0.0799,136.559,audio_features,0rafHfCcXPvNoLf5uHQvpr,spotify:track:0rafHfCcXPvNoLf5uHQvpr,https://api.spotify.com/v1/tracks/0rafHfCcXPvNoLf5uHQvpr,https://api.spotify.com/v1/audio-analysis/0rafHfCcXPvNoLf5uHQvpr,130806,3,calm
19,0.354,0.0118,5,-24.64,1,0.0448,0.995,0.93,0.0982,0.106,81.191,audio_features,6amOk7q9AqwG40cUZlLyJx,spotify:track:6amOk7q9AqwG40cUZlLyJx,https://api.spotify.com/v1/tracks/6amOk7q9AqwG40cUZlLyJx,https://api.spotify.com/v1/audio-analysis/6amOk7q9AqwG40cUZlLyJx,177000,4,calm
20,0.228,0.0101,5,-32.938,1,0.0446,0.988,0.759,0.177,0.183,112.62,audio_features,1XxpdpkVxh9B3jYOW3Le14,spotify:track:1XxpdpkVxh9B3jYOW3Le14,https://api.spotify.com/v1/tracks/1XxpdpkVxh9B3jYOW3Le14,https://api.spotify.com/v1/audio-analysis/1XxpdpkVxh9B3jYOW3Le14,152908,4,calm
