,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
68,0.685,0.464,7,-9.931,1,0.0579,0.138,3.97e-05,0.111,0.0559,90.011,audio_features,2jm0S3dMxpAz5H59z4lOJH,spotify:track:2jm0S3dMxpAz5H59z4lOJH,https://api.spotify.com/v1/tracks/2jm0S3dMxpAz5H59z4lOJH,https://api.spotify.com/v1/audio-analysis/2jm0S3dMxpAz5H59z4lOJH,185713,4,sad
69,0.584,0.424,8,-10.663,1,0.0528,0.731,0.00906,0.103,0.0493,99.89,audio_features,51lhPCRAIsbVYsvCwnEDNZ,spotify:track:51lhPCRAIsbVYsvCwnEDNZ,https://api.spotify.com/v1/tracks/51lhPCRAIsbVYsvCwnEDNZ,https://api.spotify.com/v1/audio-analysis/51lhPCRAIsbVYsvCwnEDNZ,244307,4,sad
70,0.623,0.615,5,-7.173,0,0.0319,0.222,0.0,0.39,0.277,112.063,audio_features,37rdEIiDF2qSajCs4oMtMm,spotify:track:37rdEIiDF2qSajCs4oMtMm,https://api.spotify.com/v1/tracks/37rdEIiDF2qSajCs4oMtMm,https://api.spotify.com/v1/audio-analysis/37rdEIiDF2qSajCs4oMtMm,216429,4,sad
71,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,audio_features,5YSHygGN9D0mID1NsVd5my,spotify:track:5YSHygGN9D0mID1NsVd5my,https://api.spotify.com/v1/tracks/5YSHygGN9D0mID1NsVd5my,https://api.spotify.com/v1/audio-analysis/5YSHygGN9D0mID1NsVd5my,158033,4,sad
72,0.613,0.78,5,-3.771,1,0.0344,0.000455,0.0,0.124,0.333,135.122,audio_features,0qrYEShkVZeSaBPgmx3mfR,spotify:track:0qrYEShkVZeSaBPgmx3mfR,https://api.spotify.com/v1/tracks/0qrYEShkVZeSaBPgmx3mfR,https://api.spotify.com/v1/audio-analysis/0qrYEShkVZeSaBPgmx3mfR,200606,4,sad
73,0.678,0.714,0,-4.924,1,0.0408,0.00795,0.0,0.0827,0.307,109.021,audio_features,0mDGNetRxywxqgiXFbagZh,spotify:track:0mDGNetRxywxqgiXFbagZh,https://api.spotify.com/v1/tracks/0mDGNetRxywxqgiXFbagZh,https://api.spotify.com/v1/audio-analysis/0mDGNetRxywxqgiXFbagZh,216080,4,sad
74,0.552,0.509,5,-9.043,0,0.0615,0.404,1.59e-05,0.177,0.324,100.298,audio_features,7jmFU6rB0UoSl1xsC1xEh3,spotify:track:7jmFU6rB0UoSl1xsC1xEh3,https://api.spotify.com/v1/tracks/7jmFU6rB0UoSl1xsC1xEh3,https://api.spotify.com/v1/audio-analysis/7jmFU6rB0UoSl1xsC1xEh3,187547,4,sad
75,0.579,0.617,9,-6.297,1,0.0527,0.077,0.000547,0.134,0.392,170.145,audio_features,5BczxY3kkmEWeQwqYpQzjP,spotify:track:5BczxY3kkmEWeQwqYpQzjP,https://api.spotify.com/v1/tracks/5BczxY3kkmEWeQwqYpQzjP,https://api.spotify.com/v1/audio-analysis/5BczxY3kkmEWeQwqYpQzjP,213988,4,sad
76,0.675,0.413,5,-8.051,1,0.0351,0.715,6.64e-05,0.104,0.206,139.979,audio_features,7oHijHxh7cI40fNC4S619V,spotify:track:7oHijHxh7cI40fNC4S619V,https://api.spotify.com/v1/tracks/7oHijHxh7cI40fNC4S619V,https://api.spotify.com/v1/audio-analysis/7oHijHxh7cI40fNC4S619V,218947,4,sad
77,0.649,0.386,2,-7.377,0,0.0352,0.829,0.0,0.102,0.284,100.023,audio_features,0gakOwhuH8Xf7JuCgsXhDI,spotify:track:0gakOwhuH8Xf7JuCgsXhDI,https://api.spotify.com/v1/tracks/0gakOwhuH8Xf7JuCgsXhDI,https://api.spotify.com/v1/audio-analysis/0gakOwhuH8Xf7JuCgsXhDI,170400,4,sad
78,0.7,0.816,7,-5.439,0,0.0361,0.091,0.119,0.0729,0.632,123.986,audio_features,3JsmrruMp8AWcbEZ4342JY,spotify:track:3JsmrruMp8AWcbEZ4342JY,https://api.spotify.com/v1/tracks/3JsmrruMp8AWcbEZ4342JY,https://api.spotify.com/v1/audio-analysis/3JsmrruMp8AWcbEZ4342JY,191613,4,sad
79,0.659,0.717,8,-4.202,1,0.0581,0.0393,0.0,0.0769,0.71,103.036,audio_features,5AEtlRudpgdT5FtNiuly6Y,spotify:track:5AEtlRudpgdT5FtNiuly6Y,https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y,https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y,174800,4,sad
