,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
10,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,audio_features,77loZpT5Y5PRP1S451P9Yz,spotify:track:77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/audio-analysis/77loZpT5Y5PRP1S451P9Yz,232800,4,sad
11,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,audio_features,4UzVcXufOhGUwF56HT7b8M,spotify:track:4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M,262533,4,sad
12,0.453,0.425,5,-7.198,1,0.0325,0.495,0.0,0.254,0.144,83.413,audio_features,7zP67rufQgoODWFI45jntD,spotify:track:7zP67rufQgoODWFI45jntD,https://api.spotify.com/v1/tracks/7zP67rufQgoODWFI45jntD,https://api.spotify.com/v1/audio-analysis/7zP67rufQgoODWFI45jntD,278400,4,sad
13,0.586,0.839,6,-4.493,1,0.0363,0.00985,0.0,0.289,0.763,138.002,audio_features,4iHUBqALsttdeXVRXlTMQJ,spotify:track:4iHUBqALsttdeXVRXlTMQJ,https://api.spotify.com/v1/tracks/4iHUBqALsttdeXVRXlTMQJ,https://api.spotify.com/v1/audio-analysis/4iHUBqALsttdeXVRXlTMQJ,231560,4,sad
14,0.541,0.468,1,-7.224,1,0.0252,0.0969,0.0,0.113,0.1,72.984,audio_features,3SZ3PXQYlfsjkZgQ63hUEQ,spotify:track:3SZ3PXQYlfsjkZgQ63hUEQ,https://api.spotify.com/v1/tracks/3SZ3PXQYlfsjkZgQ63hUEQ,https://api.spotify.com/v1/audio-analysis/3SZ3PXQYlfsjkZgQ63hUEQ,255987,3,sad
15,0.498,0.634,3,-5.214,1,0.0288,0.166,0.0,0.3,0.36,144.104,audio_features,3maCmHhpmJ6hzJjEnm0ieT,spotify:track:3maCmHhpmJ6hzJjEnm0ieT,https://api.spotify.com/v1/tracks/3maCmHhpmJ6hzJjEnm0ieT,https://api.spotify.com/v1/audio-analysis/3maCmHhpmJ6hzJjEnm0ieT,232960,4,sad
16,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,audio_features,3M7Ab3IGSb7vNoLWqDbXVF,spotify:track:3M7Ab3IGSb7vNoLWqDbXVF,https://api.spotify.com/v1/tracks/3M7Ab3IGSb7vNoLWqDbXVF,https://api.spotify.com/v1/audio-analysis/3M7Ab3IGSb7vNoLWqDbXVF,258653,4,sad
17,0.583,0.748,7,-6.778,1,0.0285,0.039,2.02e-06,0.165,0.517,146.286,audio_features,1gnQqGR0y8FuOKeUmBVBXL,spotify:track:1gnQqGR0y8FuOKeUmBVBXL,https://api.spotify.com/v1/tracks/1gnQqGR0y8FuOKeUmBVBXL,https://api.spotify.com/v1/audio-analysis/1gnQqGR0y8FuOKeUmBVBXL,250227,4,sad
18,0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.143,148.574,audio_features,6gDXbcILAyBa2skSdbUYq7,spotify:track:6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/tracks/6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/audio-analysis/6gDXbcILAyBa2skSdbUYq7,243373,4,sad
19,0.539,0.683,5,-5.157,0,0.0276,0.00962,0.0,0.284,0.331,136.032,audio_features,6Qgva9AMxlkf7MWkLUkdFH,spotify:track:6Qgva9AMxlkf7MWkLUkdFH,https://api.spotify.com/v1/tracks/6Qgva9AMxlkf7MWkLUkdFH,https://api.spotify.com/v1/audio-analysis/6Qgva9AMxlkf7MWkLUkdFH,214107,4,sad
20,0.592,0.16,9,-10.785,1,0.0347,0.852,0.0,0.116,0.294,118.929,audio_features,13MAWVUSkbGMUi6I7RowRK,spotify:track:13MAWVUSkbGMUi6I7RowRK,https://api.spotify.com/v1/tracks/13MAWVUSkbGMUi6I7RowRK,https://api.spotify.com/v1/audio-analysis/13MAWVUSkbGMUi6I7RowRK,267507,4,sad
21,0.587,0.677,2,-3.765,1,0.0256,0.033,0.0,0.18,0.239,94.988,audio_features,3uCI4pcZ53hPmAN3my5eja,spotify:track:3uCI4pcZ53hPmAN3my5eja,https://api.spotify.com/v1/tracks/3uCI4pcZ53hPmAN3my5eja,https://api.spotify.com/v1/audio-analysis/3uCI4pcZ53hPmAN3my5eja,243320,4,sad
22,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,audio_features,13xxBnXOuiBxVxJI458B0i,spotify:track:13xxBnXOuiBxVxJI458B0i,https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i,https://api.spotify.com/v1/audio-analysis/13xxBnXOuiBxVxJI458B0i,226973,4,sad
23,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,audio_features,4DxybsoSiMUW0JI2oM0SSN,spotify:track:4DxybsoSiMUW0JI2oM0SSN,https://api.spotify.com/v1/tracks/4DxybsoSiMUW0JI2oM0SSN,https://api.spotify.com/v1/audio-analysis/4DxybsoSiMUW0JI2oM0SSN,202067,4,sad
